,"Alkollü içecekler,tütün ve tütün ürünleri",Bilgi ve iletişim,Eğitim hizmetleri,"Eğlence,spor ve kültür",Gıda ve alkolsüz içecekler,Giyim ve ayakkabı,"Kişisel bakım,sosyal koruma ve çeşitli mal ve hizmetler","Konut,Su,Elektrik,Gaz ve Diğer Yakıtlar",Lokantalar ve konaklama hizmetleri,"Mobilya,mefruşat ve evde kullanılan ekipmanlar ile rutin ev bakım ve onarımı",Sağlık,Sigorta ve finansal hizmetler,Ulaştırma,Web TÜFE
2025-01-13,101.13528512740211,100.00056088852222,101.63531715731035,100.63789609207888,102.47056958599347,100.00884508340484,100.26070280716586,104.57695078671344,101.357035741997,101.20635463100676,143.73144654254455,100.0,102.03427098043925,102.6919429741132
2025-01-14,101.13528512740211,100.01283087294522,101.8909721450488,100.68964591367752,102.4020217586471,100.0336116793018,100.3912837249117,104.6943156840227,101.357035741997,101.28197252249107,143.73144654254455,100.0,102.40404190757664,102.76106649240812
2025-01-15,101.13528512740211,100.00562658073557,102.0284198720668,100.70424514382172,102.41639356079878,100.08282775973323,100.3934580374993,104.77050244190144,101.42594935706316,101.56981716529708,143.73144654254455,100.0,102.90388730709932,102.88094675136315
2025-01-16,101.13528512740211,100.01764358613802,101.92826883973169,100.9014699343872,102.3522138292377,100.27266807148042,100.50494955782442,104.84174453732103,101.4566539105795,101.6394341810637,143.73144654254455,100.0,103.33376929489152,102.9602914008898
2025-01-17,101.13528512740211,99.98889118073602,102.01288016063845,101.01717595837566,102.40145005625864,100.13771144345311,100.58656601443772,104.90182456055298,101.72232429477228,101.706634015779,143.73144654254455,100.0,103.34481738152422,103.0081968737036
2025-01-18,101.13528512740211,99.9554686460662,102.70522806618706,101.41824623379873,102.46295306427726,100.06552148629322,100.65543039841435,105.06799493083751,101.6462575168013,101.84834210743536,143.73144654254455,100.0,103.59068602907128,103.10563929862622
2025-01-19,101.13528512740211,99.96235052768884,103.16328901951825,101.4821705373917,102.47751712245623,100.09685597952536,100.84156522159284,105.1197976685674,101.54582569607362,101.9409150482704,143.73144654254455,100.0,103.57201953821496,103.13512478857356
2025-01-20,101.13528512740211,99.95498341967932,103.71473022028265,101.80506173682512,102.56204736943232,100.2041386049998,100.96487479960967,105.24529356129484,102.21399050685748,102.17344627196373,143.73144654254455,100.0,103.70352351067665,103.30334623432654
2025-01-21,101.13528512740211,99.92968754284566,105.00531917153783,102.03917852863316,102.4878728269378,100.40293447817618,101.11436928961858,105.3182231120461,102.24590547611888,102.39328891001226,143.73144654254455,100.0,103.60997187110348,103.35447329985338
2025-01-22,101.13528512740211,99.93737691751797,105.42074720736878,102.06361485890008,102.63840347106829,100.31933370942804,101.2206545548515,105.39099964809724,103.02183031830435,102.440114009992,143.73144654254455,100.0,103.60523873834222,103.48711294722472
2025-01-23,101.13528512740211,99.92059218525354,105.25457381489458,102.45190209301906,102.72898639655372,100.28720724258882,101.23429978306972,105.46329539355077,103.02466946039662,102.638809591039,143.73144654254455,100.0,103.63785796460556,103.54298774712193
2025-01-24,101.13528512740211,99.92281933354616,105.4571328919378,102.4055124073103,102.27712069526368,100.1888708852812,101.29297471908222,105.53458576695516,102.98807519080236,102.88160494195236,143.73144654254455,100.0,103.67842665977336,103.44758315143145
2025-01-25,101.13528512740211,99.91240625147682,105.78654198661994,102.47722613946328,102.0901874966306,100.18507550242482,101.32558584260498,105.60413135388622,102.79576900929555,103.1344871969075,143.73144654254455,100.0,103.78073479800216,103.43226429863827
2025-01-26,101.13528512740211,99.90962950255803,105.81048976376836,102.78003175998688,102.41374743591732,100.2727500692812,101.3993434716318,105.67215692656715,103.18759061782816,103.31423880535846,143.73144654254455,100.0,103.81210076593074,103.6012869553545
2025-01-27,101.13528512740211,99.91518393729126,105.76345680579584,102.99116232300206,102.5077979149198,100.46204400181986,101.50310809464104,105.74596436613172,103.18897153309926,103.51065309252084,143.73144654254455,100.0,103.82572567942968,103.67824112332546
2025-01-28,101.13528512740211,99.90907748675896,106.034109461559,103.3039775957321,102.64875121307104,101.196434873471,101.76444726407942,105.81938429137055,103.32911907899036,103.98628631069286,143.73144654254455,100.0,103.85103528134498,103.86208143387708
2025-01-29,101.13528512740211,99.86359800733057,105.80222052398814,103.43967233355038,103.12597423663031,101.04644624368429,101.8922723570172,105.88696937971888,103.46239374286884,103.79271063744255,143.73144654254455,100.0,103.664323424445,103.96514582079917
2025-01-30,101.13528512740211,99.85619312743762,106.55633646143336,103.5586012120276,103.13717750181516,101.05916916217716,102.02581627067032,105.9535051631937,103.16542998228506,103.81548031446997,143.73144654254455,100.0,103.67980156239112,103.98093468240154
2025-01-31,101.13528512740211,99.86236347052544,106.22195641209557,103.75701786597024,102.69804309669424,101.15167751011296,102.1378495419463,106.00691079338432,103.41774404342353,103.88786250182918,143.73144654254455,100.0,103.454144022548,103.870040951531
2025-02-01,101.13528512740211,99.9479838372873,106.47503530188207,103.97798065899342,103.27171342557902,101.46146703088156,102.60818805533567,107.4538165659626,103.23787598606376,104.16583082989052,143.73144654254455,100.0,103.669730637097,104.35430993014104
2025-02-02,101.14866045167972,99.9806416132293,106.58763700731978,104.16333724641702,103.3462498187816,101.609584791876,102.80330394058372,107.45400167240108,103.49203813241527,104.35983930806783,122.4386283040664,100.0,103.65693524268116,104.11110466613108
2025-02-03,101.14866045167972,99.9872766997836,106.48732763103544,104.34631593602512,103.45116490262043,101.91788655921944,103.03770615513814,107.49803851677352,103.49125383520092,104.56112094452934,122.4386283040664,100.0,103.65059462846617,104.19672561124511
2025-02-04,101.14866045167972,99.97028145754872,106.60376622899744,104.72204992590692,103.47807702793556,102.26235949017595,103.48245173302752,108.14770449738654,103.42172352449158,105.04223121674794,122.4386283040664,100.0,103.82507611415232,104.41532644341258
2025-02-05,101.14866045167972,99.94228801593286,106.75096700554464,105.04902593965524,104.01177588261328,102.2393381189825,103.709138530706,108.43100175545018,104.054438086113,105.2806859713777,122.4386283040664,100.0,103.83239203609546,104.69947857871234
2025-02-06,101.14866045167972,99.90371579152576,106.85728575773145,105.24510957736828,104.7192792562322,102.3101720561105,103.93116956812294,108.47598024381124,103.87841711888906,105.6126671578708,122.4386283040664,100.0,104.30685766955358,104.99818321633586
2025-02-07,101.14866045167972,99.86259795796246,107.31694577608891,105.23429940774908,104.41408680518838,102.42206857705207,104.09516406722275,108.46516483451916,104.5671777926607,105.90818824302752,122.4386283040664,100.0,104.29975661974862,105.01731204870931
2025-02-08,101.14866045167972,99.92148897188304,107.28865054364118,105.65921103795549,104.34227327601822,102.60508547386772,104.45996858465249,108.52135470410563,105.07421882208712,106.17224435580216,122.4386283040664,100.0,104.32599500444634,105.11086080196948
2025-02-09,101.14866045167972,99.92544306610525,107.60333029312048,106.31516564912758,104.35625342277864,102.70064199319532,104.69112690142244,108.5209407744037,104.89736181481942,106.27093709638146,122.4386283040664,100.0,104.34182219399806,105.14054882841964
2025-02-10,101.14866045167972,99.94110345169832,107.64333945564093,106.76314729306752,104.37506425859058,103.36301471162236,104.89486062845536,108.5901031986231,105.06046811329357,106.47396292321658,122.4386283040664,100.0,104.34007837697268,105.25492990066144
2025-02-11,101.14866045167972,99.93139128375304,107.76788526972432,107.48419686458148,104.64524655240857,104.11341235210352,105.71658139088694,108.80740478769752,105.04218351723658,107.15540179340329,122.4386283040664,100.0,104.3539549165596,105.5229155382928
2025-02-12,101.14866045167972,99.79518145399078,108.38659499016698,107.65801473371698,105.13694416372292,104.40780484955287,105.9532784589925,108.88467109317484,105.65190630213723,107.48062617884425,122.4386283040664,100.0,104.43604286581795,105.8067286175436
2025-02-13,101.14866045167972,99.7784367476745,108.57192246337355,108.099697617908,105.28597700192488,104.42130451062567,106.10433046550187,108.99650571193972,106.2403618177772,108.071435074916,122.4386283040664,100.0,104.44247390498582,105.98256150292832
2025-02-14,101.14866045167972,99.77837291074934,107.59103171676152,108.09941407920802,105.28526583942153,104.42141627623624,106.1062800065059,108.99518545382996,106.30786958716656,108.07524448432824,122.4386283040664,100.0,104.44768349317542,105.96694555319202
2025-02-15,101.14866045167972,97.97693643998412,109.73410992093366,108.09941407920802,105.3936346352448,104.42141627623624,106.1062800065059,109.54474429731712,106.62650702879328,108.07524448432824,122.4386283040664,100.0,104.4495838602772,106.07634692804888
2025-02-16,101.14866045167972,97.97693643998412,109.73410992093366,108.09941407920802,105.4146078882265,104.42141627623624,106.1062800065059,109.54474429731712,106.62650702879328,108.07524448432824,122.4386283040664,100.0,104.4495838602772,106.0822580335402
2025-02-17,101.14866045167972,97.97701207655598,110.67960123037471,108.09941407920802,105.53808262874536,104.4257523574293,106.14217755774204,109.6869853273438,106.08977274691972,108.06479711819436,122.4386283040664,100.0,104.47713700815146,106.11874654099606
2025-02-18,101.14866045167972,97.97488158991892,111.6459939373509,108.38902093899942,105.93150492883638,106.10079983690916,106.78790598750524,109.90602913348408,105.47621347777928,108.60067854298347,122.4386283040664,100.0,104.73877190777178,106.4727204689135
2025-02-19,101.14866045167972,97.96240270714524,111.60926885988714,108.50454859549646,107.1139692075212,106.21167829012548,107.61355074008092,109.8841451552463,105.44565453088336,108.52452379100356,122.4386283040664,99.96710578125672,104.70955849765704,106.82895163747632
2025-02-20,101.14866045167972,98.16554979016922,112.59670010412624,108.53500427013604,107.27622942302632,107.95395309984728,108.4390456804375,109.93690325333336,104.66821798181162,109.3576550938423,122.4386283040664,99.96710578125672,104.7119081553843,107.08542747500576
2025-02-21,101.14866045167972,98.19441705647031,113.60595988636304,108.7977390866386,107.84328458289198,108.94997804994264,108.6089663412548,110.00254128242764,104.25880275756413,109.61888585472492,122.4386283040664,99.96710578125672,104.71236310144047,107.3544272119708
2025-02-22,101.14866045167972,98.22003793712692,114.6375307567232,108.73765322668292,107.73847251245805,108.8314224612787,109.64865738072324,110.13321176325302,104.28906403895476,110.04783417929406,122.4386283040664,99.96710578125672,104.7502678827468,107.4414260836592
2025-02-23,101.14866045167972,98.20263804126915,115.69190593277274,108.86645130442236,107.898865928045,109.2741837416402,109.7472688341154,110.14637996195486,103.97210196010052,110.08905150765268,122.4386283040664,99.96710578125672,105.14977333829955,107.58153383000204
2025-02-24,101.14866045167972,98.23080262379652,116.76958953533652,109.089360048222,107.9522541171998,109.53670575235122,109.88238655467704,110.21124093720952,103.619813024761,110.23557386276524,122.4386283040664,99.96710578125672,105.17119146161716,107.6452463273977
2025-02-25,101.14866045167972,98.26356676010649,117.8710968295296,109.52621787902773,108.3697161055571,111.69317793144688,110.35576550374168,110.35477598623434,103.42156090254495,110.93779188373114,122.4386283040664,99.96710578125672,105.17509363603996,108.04780962370064
2025-02-26,101.14866045167972,98.26356676010649,117.8710968295296,109.52621787902773,108.74480361543408,111.69317793144688,110.35576550374168,110.35477598623434,103.42156090254495,110.93779188373114,122.4386283040664,99.96710578125672,105.17509363603996,108.15352435671274
2025-02-27,101.14866045167972,98.23556782585123,117.8710968295296,109.49628259019632,108.75153061641544,111.66960815968709,110.1955702190772,110.42071091292787,103.39232113844292,110.94072437622108,122.4386283040664,99.96710578125672,105.11982689084968,108.14676372336169
2025-02-28,101.14866045167972,98.1917589965886,117.8710968295296,109.53074158475113,108.58483015940728,111.606258579839,110.02891869293003,110.47401310894712,103.89257160603836,110.95800877468112,122.4386283040664,99.96710578125672,105.1962409783663,108.1509636325352
2025-03-01,111.15844789133692,98.26809822165886,117.8710968295296,109.57899985123274,108.92527159807096,111.68580410203172,110.10970542911156,110.51638587937936,103.69910489053083,111.10207003181776,122.37646596655776,99.96710578125672,104.88859383894888,108.61787325338275
2025-03-02,111.15844789133692,98.26443638980322,117.8710968295296,109.54508415039788,108.90458781104064,111.72042021241904,110.05530856006504,110.5531942580632,103.80297501322087,111.11515826545912,122.37646596655776,99.96710578125672,104.88855524829222,108.6283077319482
2025-03-03,111.15844789133692,98.3388072928246,117.8710968295296,109.54589819322338,108.89508321342736,111.75225213205648,110.09653184693758,110.64513683619562,103.37249176931904,111.09765025981652,122.37646596655776,99.96710578125672,104.88707628738184,108.60863420055937
2025-03-04,111.15844789133692,98.27825552189476,117.8710968295296,109.7592822463228,109.33809233822888,111.87905831915964,110.33384741514944,110.93254116796946,105.12201095996022,111.15186202833436,122.37646596655776,99.96710578125672,104.6890023106854,108.9293646686022
2025-03-05,111.15844789133692,98.30854518043115,117.8710968295296,109.67959723268902,110.35153702928876,112.0815708414956,110.46539958036144,110.99129892789472,105.20106693757933,111.30134567296238,122.37646596655776,99.96710578125672,104.6828124366571,109.26428487262156
2025-03-06,111.15844789133692,98.25769963829028,117.8710968295296,109.61252700920984,110.51535297992277,112.12141464908474,110.53773705628969,111.17349076850634,105.33563602055146,111.2225315486987,122.37646596655776,99.96710578125672,104.46379868859576,109.3182980569714
2025-03-07,111.15844789133692,98.16556265701928,117.8710968295296,109.58952395097064,110.38715998705038,112.08214142738056,110.52232829635722,111.32712167989632,105.7193041887,111.2697103393018,122.37646596655776,99.96710578125672,104.08622634509544,109.28523599415522
2025-03-08,111.15844789133692,98.15188633925766,117.8710968295296,109.59068174661644,110.6113793163914,112.04605711621026,110.4939149698595,111.3025533806253,105.33322827139736,111.23607395412506,122.37646596655776,99.96710578125672,104.11877891934256,109.30768347097909
2025-03-09,111.15844789133692,98.13716352895626,117.8710968295296,109.58665852055228,110.56692628695184,112.04117982152644,110.47416326452549,111.34144457633428,105.48249295659254,111.32466634740692,122.37646596655776,99.96710578125672,104.0825547619394,109.3149794704424
2025-03-10,111.15844789133692,98.16598175748184,117.8710968295296,109.67336848536698,110.45183687845162,112.08908518430243,110.52101349782131,111.4293010158592,105.70619054824073,111.43430771071282,122.37646596655776,99.96710578125672,103.99112155577714,109.32087409370943
2025-03-11,111.15844789133692,98.13393826826388,117.8710968295296,109.90263818594433,111.20242504490436,112.1073276622671,110.61628729080267,111.52883307585138,105.49347990140132,111.51996291094684,122.37646596655776,99.96710578125672,104.0100414610998,109.54539080192568
2025-03-12,111.15844789133692,98.01541400289972,117.8710968295296,109.58401782404776,111.69922769825772,111.05006775695291,110.35137807846016,111.66851969114708,105.53851082723308,110.78221025487926,122.37646596655776,99.96710578125672,104.44560346847256,109.60640812468873
2025-03-13,111.15844789133692,97.97333577995713,117.8710968295296,109.44577101878846,111.74023573506442,110.5326484526279,110.31998667955216,111.73370116469384,105.74755220140048,110.37863481769269,122.37646596655776,99.96710578125672,104.47348654693543,109.57143992401534
2025-03-14,111.15844789133692,97.9317878651852,117.8710968295296,109.4224992915534,111.46562993280014,110.27000877566326,110.3422821261896,111.78884833182876,105.8259516775959,110.23649221992062,122.37646596655776,99.96710578125672,104.82920236460428,109.52351891159424
2025-03-15,111.15844789133692,97.9317878651852,117.8710968295296,109.42378976564386,111.27148958647456,110.1354061049123,110.32850707290396,111.86706755636754,105.67003424831248,110.23520835342912,122.37646596655776,99.96710578125672,104.82539949456104,109.45581432279246
2025-03-16,111.15844789133692,97.91869306507738,117.8710968295296,109.4025877663874,111.28305775091476,110.1368701433542,110.32082578512896,111.80903146992247,106.30445595580004,110.22371618710928,122.37646596655776,99.96710578125672,104.82741038756724,109.50369032464292
2025-03-17,111.15844789133692,97.903702188589,117.8710968295296,109.61972348963285,111.19211020414694,110.30716652247828,110.38676438099168,111.91145837421062,107.1415235224456,110.58664215525307,122.37646596655776,99.96710578125672,104.81807790714151,109.61412362368358
2025-03-18,111.15844789133692,97.42678878881397,117.8710968295296,110.07552891457296,111.57601649877796,110.81402952556158,110.82475227021118,112.12764646007616,107.29752360638128,110.96431986599374,122.37646596655776,99.96710578125672,104.82022481550666,109.841031015575
2025-03-19,111.15844789133692,97.50341680509712,117.8710968295296,110.04011736063823,111.59998111004433,111.34054664802696,112.8630042490723,112.20667650431145,107.38381639436844,111.05404084310103,122.37646596655776,99.96710578125672,104.77313372823036,109.98968608690092
2025-03-20,111.15844789133692,97.67998130209548,117.8710968295296,109.97465168333744,111.62194648889164,111.48930581794606,113.6051571118556,112.31051237619336,107.5604467723003,111.383553721504,122.37646596655776,99.96710578125672,104.47841121716247,110.06232364130447
2025-03-21,111.15844789133692,97.68454651074713,117.8710968295296,109.98904824700176,111.40517994205804,111.50961667972946,113.59758264948384,112.31639648987424,107.60612692079576,111.37805116818735,122.37646596655776,99.96710578125672,104.4808135270368,110.00778332244715
2025-03-22,111.15844789133692,97.64187999295528,117.8710968295296,110.01762484957752,110.82027496460474,111.60426770619809,113.50413587522354,112.35230211725587,107.55120066308348,111.35489044190868,122.37646596655776,99.96710578125672,104.4754222346275,109.84367125180124
2025-03-23,111.15844789133692,97.60450185793978,117.8710968295296,109.99677043304202,110.812124204343,111.66585247385636,113.4330033117749,112.33206196761093,107.30199545640826,111.31834020033448,122.37646596655776,99.96710578125672,104.48823985996069,109.81527503294404
2025-03-24,111.15844789133692,97.27202953928868,117.8710968295296,110.02788125514006,110.95262910322998,111.8676876266542,114.03024982614563,112.38806463735258,107.2984031389607,111.3297374340816,122.37646596655776,99.96710578125672,104.48272442604204,109.88642054747244
2025-03-25,111.15844789133692,97.34261551146308,117.8710968295296,110.22219645730772,111.14685535243076,112.08981180162525,113.95570625058134,112.55328757381405,108.5211764934334,111.21663946475952,122.37646596655776,99.96710578125672,104.74904809125972,110.122080177323
2025-03-26,111.15844789133692,96.12525579187354,117.8710968295296,110.17657101714995,111.88103064654102,112.10121585043645,113.8446791510378,112.58924019332686,108.50449617340732,111.23359743030863,122.37646596655776,99.96710578125672,105.16711086432858,110.32895572355253
2025-03-27,111.15844789133692,96.15818191371238,117.8710968295296,110.08736761285182,111.95753355243778,112.11989192761342,113.24016786066464,112.7031748266745,108.53962526063316,111.22108959998484,122.37646596655776,99.96710578125672,105.11372011195876,110.34337490073136
2025-03-28,111.15844789133692,96.15481026060225,117.8710968295296,110.00923597871562,112.06372053424803,112.13344252326274,113.20526845610082,112.8392999589586,108.73711709495764,111.14657840726274,122.37646596655776,99.96710578125672,105.11203877918362,110.40488194985464
2025-03-29,111.15844789133692,96.1327709190921,117.8710968295296,109.94916402693087,112.5002916135356,112.12576694675997,113.30381946210152,112.9422322685153,109.11369855983064,111.06606864350012,122.37646596655776,99.96710578125672,105.29949831463443,110.59734791092188
2025-03-30,111.15844789133692,96.1327709190921,117.8710968295296,109.94916402693087,112.5002916135356,112.12576694675997,113.30381946210152,112.9422322685153,109.11369855983064,111.06606864350012,122.37646596655776,99.96710578125672,105.29949831463443,110.59734791092188
2025-03-31,111.15844789133692,96.1327709190921,117.8710968295296,109.94916402693087,112.5002916135356,112.12576694675997,113.30381946210152,112.9422322685153,109.11369855983064,111.06606864350012,122.37646596655776,99.96710578125672,105.29949831463443,110.59734791092188
2025-04-01,111.15844789133692,96.2874173218982,117.8710968295296,110.2263842566958,112.43359488952936,112.68626535264248,113.69847163631216,113.13868750238132,109.58986179606129,111.52626360941976,122.37646596655776,99.96710578125672,106.12437745199745,110.87015371952772
2025-04-02,111.15844789133692,96.33287426774878,117.8710968295296,110.40688348151728,112.56202480985598,112.7027985693704,113.8381594384552,113.23689482924593,109.64338965967424,111.59010763666056,122.37646596655776,99.96710578125672,106.12967803775793,110.94348615799684
2025-04-03,111.15844789133692,96.41237355428323,117.8710968295296,110.32328849598096,112.77929245959513,112.60483396118325,113.8627865383414,113.28800658140574,109.5852405954403,111.82452684908554,122.37646596655776,99.96710578125672,108.81870238473878,111.3839573134519
2025-04-04,111.15844789133692,96.43041230378176,117.8710968295296,110.22879145899395,112.42317641645565,112.49089532534336,113.92231785401884,113.53413137330196,109.6971095703231,111.75527195543596,122.37646596655776,99.96710578125672,108.8126344089044,111.31928471316012
2025-04-05,111.15844789133692,96.38243991818024,117.8710968295296,110.1797643316528,112.28261931440764,112.51221436312608,113.89055594048575,116.990228280924,109.69056738593908,111.75095184849316,122.37646596655776,99.96710578125672,108.84377210072785,111.8352054536416
2025-04-06,111.15844789133692,96.35271733384376,117.8710968295296,110.18516679268625,112.23765868087426,112.45609515430492,113.86026899781469,117.03441731925604,109.65139917767893,111.66495004162653,122.37646596655776,99.96710578125672,108.843362456321,111.81215709164404
2025-04-07,111.15844789133692,96.37448206695132,117.8710968295296,110.12917161006754,112.24869279835087,112.52289321985629,113.86306422440036,117.3281059624982,109.61762993429592,111.60997284277954,122.37646596655776,99.96710578125672,108.84214747933429,111.86061439432191
2025-04-08,111.15844789133692,96.36903847283853,117.8710968295296,110.258162543224,112.37566768409806,112.52682296537174,113.78421845330256,117.6146587188162,109.583091528841,111.77830010978856,122.37646596655776,99.96710578125672,108.85059312943308,111.9528692170543
2025-04-09,111.15844789133692,96.3761352661484,117.8710968295296,110.2185998798403,112.65036517439654,112.97173514709569,113.86138773886478,117.68420138347513,109.60763078374175,112.02538572979452,122.37646596655776,99.96710578125672,108.17837299485475,112.01177658614094
2025-04-10,111.15844789133692,96.36824958438434,117.86568629106786,110.16385775600942,112.75190159953324,112.84938982079152,114.03065224319889,117.7532274765934,110.13080465120922,112.31278844807572,122.37646596655776,99.96710578125672,107.2731277554768,111.99457579372296
2025-04-11,111.15844789133692,96.3772127366701,117.8591771769877,110.14181171532628,112.70968512949791,112.64146324753756,114.25858704038062,117.8757139526309,110.44768449866471,112.26359843035732,122.37646596655776,99.96710578125672,107.2309892061516,112.01228044075307
2025-04-12,111.15844789133692,96.538675293827,117.8918683530534,111.35226115766348,112.86303870373592,113.38495328017883,114.70152856622882,117.99047909890784,110.86516058313111,112.58935430095244,122.37646596655776,99.96710578125672,107.60548868364016,112.28576265794938
2025-04-13,111.15844789133692,96.5596672942539,117.90016756869036,111.7797797663953,112.76868512015332,113.64207076043506,114.86864991516696,117.95890937241155,110.57168733546962,112.7025237779454,122.37646596655776,99.96710578125672,107.61875247989444,112.27228546513308
2025-04-14,111.15844789133692,96.5776718900853,117.90016756869036,112.44549508552932,112.59565385280897,113.8970634597434,114.94936420863851,118.08770403737448,110.57457887845952,112.81051921394196,122.37646596655776,99.96710578125672,107.62968329380784,112.28670778145768
2025-04-15,111.15844789133692,96.57893634187133,117.90016756869036,112.77041464510944,113.2462821040222,114.6160107431706,115.30256179308228,118.25719386902938,110.58467070425938,113.06459591877574,122.37646596655776,99.96710578125672,107.6443566301253,112.59522733832208
2025-04-16,111.15844789133692,96.5061834357429,117.90016756869036,111.60903975982912,113.39961245992951,113.14363743121366,114.9037110381296,118.28258201158036,110.669366284572,112.56131706985228,122.37646596655776,99.96710578125672,107.65178258089684,112.4604422524891
2025-04-17,111.15844789133692,96.46798387559048,117.90016756869036,110.86648634044217,113.66419337441,112.1940288801708,115.02002382073486,118.36779427162776,110.89258649804133,111.77455001360426,122.37646596655776,99.96710578125672,108.03259943029384,112.47312778885558
2025-04-18,111.15844789133692,96.35854952282092,117.90016756869036,110.67952442433344,113.3740877061418,111.66237413633516,114.86406695514708,118.43906238241044,111.63710057613454,111.6563026969207,122.37646596655776,99.96710578125672,108.0472078670509,112.40474389957262
2025-04-19,111.15844789133692,96.68988927962904,117.90016756869036,110.56776294035582,112.70408661045369,111.47643701050586,114.6539769321472,118.507660445444,110.76081200501037,111.5925365533394,122.37646596655776,99.96710578125672,108.04682739823753,112.13671753011026
2025-04-20,111.15844789133692,96.846234442817,117.90016756869036,110.43579309793668,112.40242868131308,111.36428589576936,114.4776177020569,118.48166442978383,110.75350535715114,111.59908339368693,122.37646596655776,99.96710578125672,108.05069127042228,112.03838670071464
2025-04-21,111.15844789133692,96.98915596741163,117.90016756869036,110.38031767099896,112.58663851168004,111.36823360371484,114.1383833057626,118.54119403485625,110.71065865774058,111.6419319333218,122.37646596655776,99.96710578125672,108.05600762639418,112.0942680652456
2025-04-22,111.15844789133692,97.02503521655302,117.90016756869036,110.8211642069865,112.83185740745898,112.930355341409,114.95941280700325,118.78401738671548,110.89013609364122,112.21755475600916,122.37646596655776,99.96710578125672,108.06250619130122,112.42796834790532
2025-04-23,111.15844789133692,96.95288944300398,117.90016756869036,110.59151439824588,112.62568380042563,112.55068337812484,114.68659308213356,118.84764282826244,111.16502427884524,112.05929118970629,122.37646596655776,99.96710578125672,108.23199098527508,112.36747297497148
2025-04-24,111.15844789133692,96.92938163237568,117.90016756869036,110.51369145146695,112.62923797461636,112.29273564214604,114.69376888597512,118.84532845299812,111.98992380428028,112.02934407673858,122.37646596655776,99.96710578125672,108.22671943139784,112.4149116847641
2025-04-25,111.15844789133692,96.9247119574664,117.90016756869036,110.52988884295912,113.1217544426847,112.30556214840524,114.621571109548,118.9822668709248,112.24345087599998,112.15927654175516,122.37646596655776,99.96710578125672,108.23829228409316,112.6084089167712
